"EffectiveTime","FieldName","Region","Value"
"16-Dec-2019 15:45:00","WIND_ACTUAL","ALL",1668
"16-Dec-2019 16:00:00","WIND_ACTUAL","ALL",1683
"16-Dec-2019 16:15:00","WIND_ACTUAL","ALL",1756
"16-Dec-2019 16:30:00","WIND_ACTUAL","ALL",1729
"16-Dec-2019 16:45:00","WIND_ACTUAL","ALL",1709
"16-Dec-2019 17:00:00","WIND_ACTUAL","ALL",1635
"16-Dec-2019 17:15:00","WIND_ACTUAL","ALL",1583
"16-Dec-2019 17:30:00","WIND_ACTUAL","ALL",1673
"16-Dec-2019 17:45:00","WIND_ACTUAL","ALL",1819
"16-Dec-2019 18:00:00","WIND_ACTUAL","ALL",1809
"16-Dec-2019 18:15:00","WIND_ACTUAL","ALL",1755
"16-Dec-2019 18:30:00","WIND_ACTUAL","ALL",1731
"16-Dec-2019 18:45:00","WIND_ACTUAL","ALL",1764
"16-Dec-2019 19:00:00","WIND_ACTUAL","ALL",1713
"16-Dec-2019 19:15:00","WIND_ACTUAL","ALL",1716
"16-Dec-2019 19:30:00","WIND_ACTUAL","ALL",1764
"16-Dec-2019 19:45:00","WIND_ACTUAL","ALL",1761
"16-Dec-2019 20:00:00","WIND_ACTUAL","ALL",1787
"16-Dec-2019 20:15:00","WIND_ACTUAL","ALL",1826
"16-Dec-2019 20:30:00","WIND_ACTUAL","ALL",1863
"16-Dec-2019 20:45:00","WIND_ACTUAL","ALL",1882
"16-Dec-2019 21:00:00","WIND_ACTUAL","ALL",1913
"16-Dec-2019 21:15:00","WIND_ACTUAL","ALL",1839
"16-Dec-2019 21:30:00","WIND_ACTUAL","ALL",1733
"16-Dec-2019 21:45:00","WIND_ACTUAL","ALL",1646
"16-Dec-2019 22:00:00","WIND_ACTUAL","ALL",1594
"16-Dec-2019 22:15:00","WIND_ACTUAL","ALL",1474
"16-Dec-2019 22:30:00","WIND_ACTUAL","ALL",1439
"16-Dec-2019 22:45:00","WIND_ACTUAL","ALL",1322
"16-Dec-2019 23:00:00","WIND_ACTUAL","ALL",1163
"16-Dec-2019 23:15:00","WIND_ACTUAL","ALL",1058
"16-Dec-2019 23:30:00","WIND_ACTUAL","ALL",994
"16-Dec-2019 23:45:00","WIND_ACTUAL","ALL",978
"17-Dec-2019 00:00:00","WIND_ACTUAL","ALL",942
"17-Dec-2019 00:15:00","WIND_ACTUAL","ALL",929
"17-Dec-2019 00:30:00","WIND_ACTUAL","ALL",907
"17-Dec-2019 00:45:00","WIND_ACTUAL","ALL",839
"17-Dec-2019 01:00:00","WIND_ACTUAL","ALL",799
"17-Dec-2019 01:15:00","WIND_ACTUAL","ALL",741
"17-Dec-2019 01:30:00","WIND_ACTUAL","ALL",693
"17-Dec-2019 01:45:00","WIND_ACTUAL","ALL",679
"17-Dec-2019 02:00:00","WIND_ACTUAL","ALL",649
"17-Dec-2019 02:15:00","WIND_ACTUAL","ALL",645
"17-Dec-2019 02:30:00","WIND_ACTUAL","ALL",634
"17-Dec-2019 02:45:00","WIND_ACTUAL","ALL",573
"17-Dec-2019 03:00:00","WIND_ACTUAL","ALL",538
"17-Dec-2019 03:15:00","WIND_ACTUAL","ALL",538
"17-Dec-2019 03:30:00","WIND_ACTUAL","ALL",525
"17-Dec-2019 03:45:00","WIND_ACTUAL","ALL",520
"17-Dec-2019 04:00:00","WIND_ACTUAL","ALL",488
"17-Dec-2019 04:15:00","WIND_ACTUAL","ALL",489
"17-Dec-2019 04:30:00","WIND_ACTUAL","ALL",457
"17-Dec-2019 04:45:00","WIND_ACTUAL","ALL",458
"17-Dec-2019 05:00:00","WIND_ACTUAL","ALL",451
"17-Dec-2019 05:15:00","WIND_ACTUAL","ALL",457
"17-Dec-2019 05:30:00","WIND_ACTUAL","ALL",423
"17-Dec-2019 05:45:00","WIND_ACTUAL","ALL",434
"17-Dec-2019 06:00:00","WIND_ACTUAL","ALL",422
"17-Dec-2019 06:15:00","WIND_ACTUAL","ALL",396
"17-Dec-2019 06:30:00","WIND_ACTUAL","ALL",372
"17-Dec-2019 06:45:00","WIND_ACTUAL","ALL",376
"17-Dec-2019 07:00:00","WIND_ACTUAL","ALL",378
"17-Dec-2019 07:15:00","WIND_ACTUAL","ALL",364
"17-Dec-2019 07:30:00","WIND_ACTUAL","ALL",345
"17-Dec-2019 07:45:00","WIND_ACTUAL","ALL",319
"17-Dec-2019 08:00:00","WIND_ACTUAL","ALL",299
"17-Dec-2019 08:15:00","WIND_ACTUAL","ALL",290
"17-Dec-2019 08:30:00","WIND_ACTUAL","ALL",277
"17-Dec-2019 08:45:00","WIND_ACTUAL","ALL",244
"17-Dec-2019 09:00:00","WIND_ACTUAL","ALL",239
"17-Dec-2019 09:15:00","WIND_ACTUAL","ALL",247
"17-Dec-2019 09:30:00","WIND_ACTUAL","ALL",245
"17-Dec-2019 09:45:00","WIND_ACTUAL","ALL",209
"17-Dec-2019 10:00:00","WIND_ACTUAL","ALL",193
"17-Dec-2019 10:15:00","WIND_ACTUAL","ALL",171
"17-Dec-2019 10:30:00","WIND_ACTUAL","ALL",163
"17-Dec-2019 10:45:00","WIND_ACTUAL","ALL",156
"17-Dec-2019 11:00:00","WIND_ACTUAL","ALL",165
"17-Dec-2019 11:15:00","WIND_ACTUAL","ALL",173
"17-Dec-2019 11:30:00","WIND_ACTUAL","ALL",165
"17-Dec-2019 11:45:00","WIND_ACTUAL","ALL",158
"17-Dec-2019 12:00:00","WIND_ACTUAL","ALL",160
"17-Dec-2019 12:15:00","WIND_ACTUAL","ALL",146
"17-Dec-2019 12:30:00","WIND_ACTUAL","ALL",127
"17-Dec-2019 12:45:00","WIND_ACTUAL","ALL",123
"17-Dec-2019 13:00:00","WIND_ACTUAL","ALL",132
"17-Dec-2019 13:15:00","WIND_ACTUAL","ALL",134
"17-Dec-2019 13:30:00","WIND_ACTUAL","ALL",139
"17-Dec-2019 13:45:00","WIND_ACTUAL","ALL",136
"17-Dec-2019 14:00:00","WIND_ACTUAL","ALL",133
"17-Dec-2019 14:15:00","WIND_ACTUAL","ALL",126
"17-Dec-2019 14:30:00","WIND_ACTUAL","ALL",123
"17-Dec-2019 14:45:00","WIND_ACTUAL","ALL",129
"17-Dec-2019 15:00:00","WIND_ACTUAL","ALL",126
"17-Dec-2019 15:15:00","WIND_ACTUAL","ALL",117
"17-Dec-2019 15:30:00","WIND_ACTUAL","ALL",118
"17-Dec-2019 15:45:00","WIND_ACTUAL","ALL",122
"17-Dec-2019 16:00:00","WIND_ACTUAL","ALL",126
"17-Dec-2019 16:15:00","WIND_ACTUAL","ALL",126
"17-Dec-2019 16:30:00","WIND_ACTUAL","ALL",112
"17-Dec-2019 16:45:00","WIND_ACTUAL","ALL",116
"17-Dec-2019 17:00:00","WIND_ACTUAL","ALL",142
"17-Dec-2019 17:15:00","WIND_ACTUAL","ALL",169
"17-Dec-2019 17:30:00","WIND_ACTUAL","ALL",195
"17-Dec-2019 17:45:00","WIND_ACTUAL","ALL",200
"17-Dec-2019 18:00:00","WIND_ACTUAL","ALL",216
"17-Dec-2019 18:15:00","WIND_ACTUAL","ALL",232
"17-Dec-2019 18:30:00","WIND_ACTUAL","ALL",256
"17-Dec-2019 18:45:00","WIND_ACTUAL","ALL",287
"17-Dec-2019 19:00:00","WIND_ACTUAL","ALL",301
"17-Dec-2019 19:15:00","WIND_ACTUAL","ALL",354
"17-Dec-2019 19:30:00","WIND_ACTUAL","ALL",385
"17-Dec-2019 19:45:00","WIND_ACTUAL","ALL",427
"17-Dec-2019 20:00:00","WIND_ACTUAL","ALL",483
"17-Dec-2019 20:15:00","WIND_ACTUAL","ALL",499
"17-Dec-2019 20:30:00","WIND_ACTUAL","ALL",555
"17-Dec-2019 20:45:00","WIND_ACTUAL","ALL",617
"17-Dec-2019 21:00:00","WIND_ACTUAL","ALL",643
"17-Dec-2019 21:15:00","WIND_ACTUAL","ALL",708
"17-Dec-2019 21:30:00","WIND_ACTUAL","ALL",802
"17-Dec-2019 21:45:00","WIND_ACTUAL","ALL",873
"17-Dec-2019 22:00:00","WIND_ACTUAL","ALL",911
"17-Dec-2019 22:15:00","WIND_ACTUAL","ALL",923
"17-Dec-2019 22:30:00","WIND_ACTUAL","ALL",1003
"17-Dec-2019 22:45:00","WIND_ACTUAL","ALL",1074
"17-Dec-2019 23:00:00","WIND_ACTUAL","ALL",1178
"17-Dec-2019 23:15:00","WIND_ACTUAL","ALL",1175
"17-Dec-2019 23:30:00","WIND_ACTUAL","ALL",1188
"17-Dec-2019 23:45:00","WIND_ACTUAL","ALL",1267
"18-Dec-2019 00:00:00","WIND_ACTUAL","ALL",1362
"18-Dec-2019 00:15:00","WIND_ACTUAL","ALL",1429
"18-Dec-2019 00:30:00","WIND_ACTUAL","ALL",1528
"18-Dec-2019 00:45:00","WIND_ACTUAL","ALL",1574
"18-Dec-2019 01:00:00","WIND_ACTUAL","ALL",1636
"18-Dec-2019 01:15:00","WIND_ACTUAL","ALL",1610
"18-Dec-2019 01:30:00","WIND_ACTUAL","ALL",1678
"18-Dec-2019 01:45:00","WIND_ACTUAL","ALL",1754
"18-Dec-2019 02:00:00","WIND_ACTUAL","ALL",1820
"18-Dec-2019 02:15:00","WIND_ACTUAL","ALL",1881
"18-Dec-2019 02:30:00","WIND_ACTUAL","ALL",1932
"18-Dec-2019 02:45:00","WIND_ACTUAL","ALL",1965
"18-Dec-2019 03:00:00","WIND_ACTUAL","ALL",2026
"18-Dec-2019 03:15:00","WIND_ACTUAL","ALL",2043
"18-Dec-2019 03:30:00","WIND_ACTUAL","ALL",2100
"18-Dec-2019 03:45:00","WIND_ACTUAL","ALL",2181
"18-Dec-2019 04:00:00","WIND_ACTUAL","ALL",2239
"18-Dec-2019 04:15:00","WIND_ACTUAL","ALL",2220
"18-Dec-2019 04:30:00","WIND_ACTUAL","ALL",2224
"18-Dec-2019 04:45:00","WIND_ACTUAL","ALL",2292
"18-Dec-2019 05:00:00","WIND_ACTUAL","ALL",2324
"18-Dec-2019 05:15:00","WIND_ACTUAL","ALL",2328
"18-Dec-2019 05:30:00","WIND_ACTUAL","ALL",2401
"18-Dec-2019 05:45:00","WIND_ACTUAL","ALL",2515
"18-Dec-2019 06:00:00","WIND_ACTUAL","ALL",2582
"18-Dec-2019 06:15:00","WIND_ACTUAL","ALL",2543
"18-Dec-2019 06:30:00","WIND_ACTUAL","ALL",2688
"18-Dec-2019 06:45:00","WIND_ACTUAL","ALL",2823
"18-Dec-2019 07:00:00","WIND_ACTUAL","ALL",2929
"18-Dec-2019 07:15:00","WIND_ACTUAL","ALL",3078
"18-Dec-2019 07:30:00","WIND_ACTUAL","ALL",3263
"18-Dec-2019 07:45:00","WIND_ACTUAL","ALL",3392
"18-Dec-2019 08:00:00","WIND_ACTUAL","ALL",3381
"18-Dec-2019 08:15:00","WIND_ACTUAL","ALL",3426
"18-Dec-2019 08:30:00","WIND_ACTUAL","ALL",3459
"18-Dec-2019 08:45:00","WIND_ACTUAL","ALL",3475
"18-Dec-2019 09:00:00","WIND_ACTUAL","ALL",3464
"18-Dec-2019 09:15:00","WIND_ACTUAL","ALL",3518
"18-Dec-2019 09:30:00","WIND_ACTUAL","ALL",3587
"18-Dec-2019 09:45:00","WIND_ACTUAL","ALL",3575
"18-Dec-2019 10:00:00","WIND_ACTUAL","ALL",3598
"18-Dec-2019 10:15:00","WIND_ACTUAL","ALL",3597
"18-Dec-2019 10:30:00","WIND_ACTUAL","ALL",3762
"18-Dec-2019 10:45:00","WIND_ACTUAL","ALL",3790
"18-Dec-2019 11:00:00","WIND_ACTUAL","ALL",3754
"18-Dec-2019 11:15:00","WIND_ACTUAL","ALL",3763
"18-Dec-2019 11:30:00","WIND_ACTUAL","ALL",3810
"18-Dec-2019 11:45:00","WIND_ACTUAL","ALL",3786
"18-Dec-2019 12:00:00","WIND_ACTUAL","ALL",3770
"18-Dec-2019 12:15:00","WIND_ACTUAL","ALL",3866
"18-Dec-2019 12:30:00","WIND_ACTUAL","ALL",3868
"18-Dec-2019 12:45:00","WIND_ACTUAL","ALL",3945
"18-Dec-2019 13:00:00","WIND_ACTUAL","ALL",3938
"18-Dec-2019 13:15:00","WIND_ACTUAL","ALL",3948
"18-Dec-2019 13:30:00","WIND_ACTUAL","ALL",3952
"18-Dec-2019 13:45:00","WIND_ACTUAL","ALL",3984
"18-Dec-2019 14:00:00","WIND_ACTUAL","ALL",3991
"18-Dec-2019 14:15:00","WIND_ACTUAL","ALL",3937
"18-Dec-2019 14:30:00","WIND_ACTUAL","ALL",3918
"18-Dec-2019 14:45:00","WIND_ACTUAL","ALL",3958
"18-Dec-2019 15:00:00","WIND_ACTUAL","ALL",3965
"18-Dec-2019 15:15:00","WIND_ACTUAL","ALL",3976
"18-Dec-2019 15:30:00","WIND_ACTUAL","ALL",3956
"18-Dec-2019 15:45:00","WIND_ACTUAL","ALL",3962
"18-Dec-2019 16:00:00","WIND_ACTUAL","ALL",3967
"18-Dec-2019 16:15:00","WIND_ACTUAL","ALL",3956
"18-Dec-2019 16:30:00","WIND_ACTUAL","ALL",3979
"18-Dec-2019 16:45:00","WIND_ACTUAL","ALL",3973
"18-Dec-2019 17:00:00","WIND_ACTUAL","ALL",3983
"18-Dec-2019 17:15:00","WIND_ACTUAL","ALL",3874
"18-Dec-2019 17:30:00","WIND_ACTUAL","ALL",3859
"18-Dec-2019 17:45:00","WIND_ACTUAL","ALL",3827
"18-Dec-2019 18:00:00","WIND_ACTUAL","ALL",3865
"18-Dec-2019 18:15:00","WIND_ACTUAL","ALL",3871
"18-Dec-2019 18:30:00","WIND_ACTUAL","ALL",3868
"18-Dec-2019 18:45:00","WIND_ACTUAL","ALL",3866
"18-Dec-2019 19:00:00","WIND_ACTUAL","ALL",3774
"18-Dec-2019 19:15:00","WIND_ACTUAL","ALL",3647
"18-Dec-2019 19:30:00","WIND_ACTUAL","ALL",3523
"18-Dec-2019 19:45:00","WIND_ACTUAL","ALL",3488
"18-Dec-2019 20:00:00","WIND_ACTUAL","ALL",3519
"18-Dec-2019 20:15:00","WIND_ACTUAL","ALL",3453
"18-Dec-2019 20:30:00","WIND_ACTUAL","ALL",3455
"18-Dec-2019 20:45:00","WIND_ACTUAL","ALL",3627
"18-Dec-2019 21:00:00","WIND_ACTUAL","ALL",3548
"18-Dec-2019 21:15:00","WIND_ACTUAL","ALL",3533
"18-Dec-2019 21:30:00","WIND_ACTUAL","ALL",3579
"18-Dec-2019 21:45:00","WIND_ACTUAL","ALL",3541
"18-Dec-2019 22:00:00","WIND_ACTUAL","ALL",3439
"18-Dec-2019 22:15:00","WIND_ACTUAL","ALL",3375
"18-Dec-2019 22:30:00","WIND_ACTUAL","ALL",3279
"18-Dec-2019 22:45:00","WIND_ACTUAL","ALL",3247
"18-Dec-2019 23:00:00","WIND_ACTUAL","ALL",3204
"18-Dec-2019 23:15:00","WIND_ACTUAL","ALL",3142
"18-Dec-2019 23:30:00","WIND_ACTUAL","ALL",3123
"18-Dec-2019 23:45:00","WIND_ACTUAL","ALL",3072
"19-Dec-2019 00:00:00","WIND_ACTUAL","ALL",3013
"19-Dec-2019 00:15:00","WIND_ACTUAL","ALL",2862
"19-Dec-2019 00:30:00","WIND_ACTUAL","ALL",2800
"19-Dec-2019 00:45:00","WIND_ACTUAL","ALL",2801
"19-Dec-2019 01:00:00","WIND_ACTUAL","ALL",2827
"19-Dec-2019 01:15:00","WIND_ACTUAL","ALL",2803
"19-Dec-2019 01:30:00","WIND_ACTUAL","ALL",2757
"19-Dec-2019 01:45:00","WIND_ACTUAL","ALL",2727
"19-Dec-2019 02:00:00","WIND_ACTUAL","ALL",2602
"19-Dec-2019 02:15:00","WIND_ACTUAL","ALL",2591
"19-Dec-2019 02:30:00","WIND_ACTUAL","ALL",2545
"19-Dec-2019 02:45:00","WIND_ACTUAL","ALL",2527
"19-Dec-2019 03:00:00","WIND_ACTUAL","ALL",2480
"19-Dec-2019 03:15:00","WIND_ACTUAL","ALL",2330
"19-Dec-2019 03:30:00","WIND_ACTUAL","ALL",2346
"19-Dec-2019 03:45:00","WIND_ACTUAL","ALL",2206
"19-Dec-2019 04:00:00","WIND_ACTUAL","ALL",2199
"19-Dec-2019 04:15:00","WIND_ACTUAL","ALL",2153
"19-Dec-2019 04:30:00","WIND_ACTUAL","ALL",2153
"19-Dec-2019 04:45:00","WIND_ACTUAL","ALL",2092
"19-Dec-2019 05:00:00","WIND_ACTUAL","ALL",2062
"19-Dec-2019 05:15:00","WIND_ACTUAL","ALL",2029
"19-Dec-2019 05:30:00","WIND_ACTUAL","ALL",1986
"19-Dec-2019 05:45:00","WIND_ACTUAL","ALL",2104
"19-Dec-2019 06:00:00","WIND_ACTUAL","ALL",2198
"19-Dec-2019 06:15:00","WIND_ACTUAL","ALL",2215
"19-Dec-2019 06:30:00","WIND_ACTUAL","ALL",2183
"19-Dec-2019 06:45:00","WIND_ACTUAL","ALL",2199
"19-Dec-2019 07:00:00","WIND_ACTUAL","ALL",2238
"19-Dec-2019 07:15:00","WIND_ACTUAL","ALL",2194
"19-Dec-2019 07:30:00","WIND_ACTUAL","ALL",2127
"19-Dec-2019 07:45:00","WIND_ACTUAL","ALL",2067
"19-Dec-2019 08:00:00","WIND_ACTUAL","ALL",1976
"19-Dec-2019 08:15:00","WIND_ACTUAL","ALL",1961
"19-Dec-2019 08:30:00","WIND_ACTUAL","ALL",1960
"19-Dec-2019 08:45:00","WIND_ACTUAL","ALL",1882
"19-Dec-2019 09:00:00","WIND_ACTUAL","ALL",1836
"19-Dec-2019 09:15:00","WIND_ACTUAL","ALL",1823
"19-Dec-2019 09:30:00","WIND_ACTUAL","ALL",1786
"19-Dec-2019 09:45:00","WIND_ACTUAL","ALL",1724
"19-Dec-2019 10:00:00","WIND_ACTUAL","ALL",1522
"19-Dec-2019 10:15:00","WIND_ACTUAL","ALL",1475
"19-Dec-2019 10:30:00","WIND_ACTUAL","ALL",1390
"19-Dec-2019 10:45:00","WIND_ACTUAL","ALL",1336
"19-Dec-2019 11:00:00","WIND_ACTUAL","ALL",1316
"19-Dec-2019 11:15:00","WIND_ACTUAL","ALL",1360
"19-Dec-2019 11:30:00","WIND_ACTUAL","ALL",1278
"19-Dec-2019 11:45:00","WIND_ACTUAL","ALL",1218
"19-Dec-2019 12:00:00","WIND_ACTUAL","ALL",1097
"19-Dec-2019 12:15:00","WIND_ACTUAL","ALL",988
"19-Dec-2019 12:30:00","WIND_ACTUAL","ALL",873
"19-Dec-2019 12:45:00","WIND_ACTUAL","ALL",802
"19-Dec-2019 13:00:00","WIND_ACTUAL","ALL",817
"19-Dec-2019 13:15:00","WIND_ACTUAL","ALL",754
"19-Dec-2019 13:30:00","WIND_ACTUAL","ALL",680
"19-Dec-2019 13:45:00","WIND_ACTUAL","ALL",648
"19-Dec-2019 14:00:00","WIND_ACTUAL","ALL",601
"19-Dec-2019 14:15:00","WIND_ACTUAL","ALL",464
"19-Dec-2019 14:30:00","WIND_ACTUAL","ALL",401
"19-Dec-2019 14:45:00","WIND_ACTUAL","ALL",357
"19-Dec-2019 15:00:00","WIND_ACTUAL","ALL",359
"19-Dec-2019 15:15:00","WIND_ACTUAL","ALL",285
"19-Dec-2019 15:30:00","WIND_ACTUAL","ALL",260
"19-Dec-2019 15:45:00","WIND_ACTUAL","ALL",251
"19-Dec-2019 16:00:00","WIND_ACTUAL","ALL",272
"19-Dec-2019 16:15:00","WIND_ACTUAL","ALL",262
"19-Dec-2019 16:30:00","WIND_ACTUAL","ALL",270
"19-Dec-2019 16:45:00","WIND_ACTUAL","ALL",254
"19-Dec-2019 17:00:00","WIND_ACTUAL","ALL",255
"19-Dec-2019 17:15:00","WIND_ACTUAL","ALL",280
"19-Dec-2019 17:30:00","WIND_ACTUAL","ALL",262
"19-Dec-2019 17:45:00","WIND_ACTUAL","ALL",252
"19-Dec-2019 18:00:00","WIND_ACTUAL","ALL",257
"19-Dec-2019 18:15:00","WIND_ACTUAL","ALL",257
"19-Dec-2019 18:30:00","WIND_ACTUAL","ALL",279
"19-Dec-2019 18:45:00","WIND_ACTUAL","ALL",256
"19-Dec-2019 19:00:00","WIND_ACTUAL","ALL",227
"19-Dec-2019 19:15:00","WIND_ACTUAL","ALL",206
"19-Dec-2019 19:30:00","WIND_ACTUAL","ALL",220
"19-Dec-2019 19:45:00","WIND_ACTUAL","ALL",260
"19-Dec-2019 20:00:00","WIND_ACTUAL","ALL",287
"19-Dec-2019 20:15:00","WIND_ACTUAL","ALL",314
"19-Dec-2019 20:30:00","WIND_ACTUAL","ALL",333
"19-Dec-2019 20:45:00","WIND_ACTUAL","ALL",361
"19-Dec-2019 21:00:00","WIND_ACTUAL","ALL",423
"19-Dec-2019 21:15:00","WIND_ACTUAL","ALL",466
"19-Dec-2019 21:30:00","WIND_ACTUAL","ALL",494
"19-Dec-2019 21:45:00","WIND_ACTUAL","ALL",484
"19-Dec-2019 22:00:00","WIND_ACTUAL","ALL",475
"19-Dec-2019 22:15:00","WIND_ACTUAL","ALL",504
"19-Dec-2019 22:30:00","WIND_ACTUAL","ALL",520
"19-Dec-2019 22:45:00","WIND_ACTUAL","ALL",535
"19-Dec-2019 23:00:00","WIND_ACTUAL","ALL",535
"19-Dec-2019 23:15:00","WIND_ACTUAL","ALL",513
"19-Dec-2019 23:30:00","WIND_ACTUAL","ALL",507
"19-Dec-2019 23:45:00","WIND_ACTUAL","ALL",499
"20-Dec-2019 00:00:00","WIND_ACTUAL","ALL",509
"20-Dec-2019 00:15:00","WIND_ACTUAL","ALL",542
"20-Dec-2019 00:30:00","WIND_ACTUAL","ALL",511
"20-Dec-2019 00:45:00","WIND_ACTUAL","ALL",490
"20-Dec-2019 01:00:00","WIND_ACTUAL","ALL",479
"20-Dec-2019 01:15:00","WIND_ACTUAL","ALL",465
"20-Dec-2019 01:30:00","WIND_ACTUAL","ALL",481
"20-Dec-2019 01:45:00","WIND_ACTUAL","ALL",462
"20-Dec-2019 02:00:00","WIND_ACTUAL","ALL",454
"20-Dec-2019 02:15:00","WIND_ACTUAL","ALL",399
"20-Dec-2019 02:30:00","WIND_ACTUAL","ALL",393
"20-Dec-2019 02:45:00","WIND_ACTUAL","ALL",369
"20-Dec-2019 03:00:00","WIND_ACTUAL","ALL",375
"20-Dec-2019 03:15:00","WIND_ACTUAL","ALL",404
"20-Dec-2019 03:30:00","WIND_ACTUAL","ALL",376
"20-Dec-2019 03:45:00","WIND_ACTUAL","ALL",373
"20-Dec-2019 04:00:00","WIND_ACTUAL","ALL",373
"20-Dec-2019 04:15:00","WIND_ACTUAL","ALL",364
"20-Dec-2019 04:30:00","WIND_ACTUAL","ALL",401
"20-Dec-2019 04:45:00","WIND_ACTUAL","ALL",371
"20-Dec-2019 05:00:00","WIND_ACTUAL","ALL",339
"20-Dec-2019 05:15:00","WIND_ACTUAL","ALL",332
"20-Dec-2019 05:30:00","WIND_ACTUAL","ALL",361
"20-Dec-2019 05:45:00","WIND_ACTUAL","ALL",376
"20-Dec-2019 06:00:00","WIND_ACTUAL","ALL",386
"20-Dec-2019 06:15:00","WIND_ACTUAL","ALL",401
"20-Dec-2019 06:30:00","WIND_ACTUAL","ALL",392
"20-Dec-2019 06:45:00","WIND_ACTUAL","ALL",354
"20-Dec-2019 07:00:00","WIND_ACTUAL","ALL",321
"20-Dec-2019 07:15:00","WIND_ACTUAL","ALL",284
"20-Dec-2019 07:30:00","WIND_ACTUAL","ALL",263
"20-Dec-2019 07:45:00","WIND_ACTUAL","ALL",253
"20-Dec-2019 08:00:00","WIND_ACTUAL","ALL",261
"20-Dec-2019 08:15:00","WIND_ACTUAL","ALL",262
"20-Dec-2019 08:30:00","WIND_ACTUAL","ALL",250
"20-Dec-2019 08:45:00","WIND_ACTUAL","ALL",274
"20-Dec-2019 09:00:00","WIND_ACTUAL","ALL",270
"20-Dec-2019 09:15:00","WIND_ACTUAL","ALL",285
"20-Dec-2019 09:30:00","WIND_ACTUAL","ALL",285
"20-Dec-2019 09:45:00","WIND_ACTUAL","ALL",302
"20-Dec-2019 10:00:00","WIND_ACTUAL","ALL",304
"20-Dec-2019 10:15:00","WIND_ACTUAL","ALL",325
"20-Dec-2019 10:30:00","WIND_ACTUAL","ALL",337
"20-Dec-2019 10:45:00","WIND_ACTUAL","ALL",332
"20-Dec-2019 11:00:00","WIND_ACTUAL","ALL",339
"20-Dec-2019 11:15:00","WIND_ACTUAL","ALL",344
"20-Dec-2019 11:30:00","WIND_ACTUAL","ALL",362
"20-Dec-2019 11:45:00","WIND_ACTUAL","ALL",399
"20-Dec-2019 12:00:00","WIND_ACTUAL","ALL",411
"20-Dec-2019 12:15:00","WIND_ACTUAL","ALL",419
"20-Dec-2019 12:30:00","WIND_ACTUAL","ALL",420
"20-Dec-2019 12:45:00","WIND_ACTUAL","ALL",412
"20-Dec-2019 13:00:00","WIND_ACTUAL","ALL",391
"20-Dec-2019 13:15:00","WIND_ACTUAL","ALL",427
"20-Dec-2019 13:30:00","WIND_ACTUAL","ALL",429
"20-Dec-2019 13:45:00","WIND_ACTUAL","ALL",426
"20-Dec-2019 14:00:00","WIND_ACTUAL","ALL",426
"20-Dec-2019 14:15:00","WIND_ACTUAL","ALL",390
"20-Dec-2019 14:30:00","WIND_ACTUAL","ALL",395
"20-Dec-2019 14:45:00","WIND_ACTUAL","ALL",385
"20-Dec-2019 15:00:00","WIND_ACTUAL","ALL",388
"20-Dec-2019 15:15:00","WIND_ACTUAL","ALL",388
"20-Dec-2019 15:30:00","WIND_ACTUAL","ALL",386
"20-Dec-2019 15:45:00","WIND_ACTUAL","ALL",368
"20-Dec-2019 16:00:00","WIND_ACTUAL","ALL",353
"20-Dec-2019 16:15:00","WIND_ACTUAL","ALL",369
"20-Dec-2019 16:30:00","WIND_ACTUAL","ALL",378
"20-Dec-2019 16:45:00","WIND_ACTUAL","ALL",371
"20-Dec-2019 17:00:00","WIND_ACTUAL","ALL",371
"20-Dec-2019 17:15:00","WIND_ACTUAL","ALL",374
"20-Dec-2019 17:30:00","WIND_ACTUAL","ALL",364
"20-Dec-2019 17:45:00","WIND_ACTUAL","ALL",370
"20-Dec-2019 18:00:00","WIND_ACTUAL","ALL",385
"20-Dec-2019 18:15:00","WIND_ACTUAL","ALL",374
"20-Dec-2019 18:30:00","WIND_ACTUAL","ALL",378
"20-Dec-2019 18:45:00","WIND_ACTUAL","ALL",385
"20-Dec-2019 19:00:00","WIND_ACTUAL","ALL",396
"20-Dec-2019 19:15:00","WIND_ACTUAL","ALL",401
"20-Dec-2019 19:30:00","WIND_ACTUAL","ALL",408
"20-Dec-2019 19:45:00","WIND_ACTUAL","ALL",377
"20-Dec-2019 20:00:00","WIND_ACTUAL","ALL",345
"20-Dec-2019 20:15:00","WIND_ACTUAL","ALL",370
"20-Dec-2019 20:30:00","WIND_ACTUAL","ALL",389
"20-Dec-2019 20:45:00","WIND_ACTUAL","ALL",408
"20-Dec-2019 21:00:00","WIND_ACTUAL","ALL",386
"20-Dec-2019 21:15:00","WIND_ACTUAL","ALL",355
"20-Dec-2019 21:30:00","WIND_ACTUAL","ALL",321
"20-Dec-2019 21:45:00","WIND_ACTUAL","ALL",331
"20-Dec-2019 22:00:00","WIND_ACTUAL","ALL",313
"20-Dec-2019 22:15:00","WIND_ACTUAL","ALL",310
"20-Dec-2019 22:30:00","WIND_ACTUAL","ALL",294
"20-Dec-2019 22:45:00","WIND_ACTUAL","ALL",258
"20-Dec-2019 23:00:00","WIND_ACTUAL","ALL",251
"20-Dec-2019 23:15:00","WIND_ACTUAL","ALL",236
"20-Dec-2019 23:30:00","WIND_ACTUAL","ALL",219
"20-Dec-2019 23:45:00","WIND_ACTUAL","ALL",205
"21-Dec-2019 00:00:00","WIND_ACTUAL","ALL",181
